True Amplitude,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
14800,3.6480096501976112e-06,1.7755431687287644e-05,1.2538753554530142e-05,2.193989655295699e-05,2.4362628806480536e-05,1.5843656659011225e-05,1.1211427080696956e-05,4.138499729224302e-06
14900,3.649537719535724e-06,1.7766583399285314e-05,1.2267370385840106e-05,2.1974052701047668e-05,2.4955480523471048e-05,1.596303492017752e-05,1.1441308836671707e-05,4.164569643115891e-06
15000,3.651054963945031e-06,1.7776594097427832e-05,1.204122648581801e-05,2.197815960361299e-05,2.552666008620758e-05,1.6131335905058043e-05,1.1507275938989908e-05,4.154029206609277e-06
15100,3.6525613787898128e-06,1.7785358984809564e-05,1.1860481141215167e-05,2.1952148155397245e-05,2.6064969642619293e-05,1.636152438259267e-05,1.1396806889032975e-05,4.109976749899502e-06
15200,3.6540569595647348e-06,1.7792776341308878e-05,1.1723845821360376e-05,2.1896163906283428e-05,2.6559593767825385e-05,1.6666228730649227e-05,1.1116128983905208e-05,4.038777546193448e-06
15300,3.6555417018948322e-06,1.7798747646523513e-05,1.1628768105262608e-05,2.1810543715353536e-05,2.70003360104045e-05,1.7055241054211106e-05,1.0688702898274292e-05,3.949227945776344e-06
15400,3.6570156015354722e-06,1.780317768865278e-05,1.1571666431141429e-05,2.1695814983507104e-05,2.7377850730196625e-05,1.753247215356195e-05,1.015110755652355e-05,3.851377863870153e-06
15500,3.658478654372336e-06,1.7805974659969333e-05,1.1548199049154814e-05,2.1552714053711033e-05,2.7683864883989326e-05,1.8092915161589043e-05,9.547267546768176e-06,3.7551710416703884e-06
15600,3.659930856421376e-06,1.7807050239588264e-05,1.1553549564998641e-05,2.1382216702334292e-05,2.7911383816689288e-05,1.8720403057130837e-05,8.922243564240061e-06,3.6690923863719443e-06
15700,3.661372203828787e-06,1.7806319664297367e-05,1.1582711510069976e-05,2.11855712232632e-05,2.8054874685344597e-05,1.9387001778363826e-05,8.316761795999364e-06,3.5990138076201204e-06
15800,3.6628026928709654e-06,1.7803701788259228e-05,1.1630755409824378e-05,2.096432381155125e-05,2.811042095562015e-05,2.005467588860903e-05,7.763336816530956e-06,3.5474033837708896e-06
15900,3.6642223199544725e-06,1.7799119132433092e-05,1.169306375503978e-05,2.0720326889005842e-05,2.807584152440697e-05,2.0679388439918966e-05,7.2843674165062255e-06,3.51301102197535e-06
16000,3.665631081615987e-06,1.7792497924592066e-05,1.1765521984684756e-05,2.0455723494836716e-05,2.795076847843258e-05,2.121714814825767e-05,6.8921060920477525e-06,3.491074698990966e-06
16100,3.6670289745222615e-06,1.7783768130828833e-05,1.1844656902947916e-05,2.017290445706829e-05,2.773667831571021e-05,2.1630886214868828e-05,6.590046106253008e-06,3.474015452537884e-06
16200,3.6684159954700715e-06,1.777286347945077e-05,1.1927717682107397e-05,1.9874439167423632e-05,2.743687263102149e-05,2.189665645062542e-05,6.3751008204639625e-06,3.452518320421423e-06
16300,3.6697921413861684e-06,1.7759721478163434e-05,1.2012698522961571e-05,1.9562984750160532e-05,2.7056405774025037e-05,2.2007675090497472e-05,6.239966447407537e-06,3.4168414984226695e-06
16400,3.67115740932722e-06,1.774428342542937e-05,1.2098305909601468e-05,1.9241181645359633e-05,2.6601958785859105e-05,2.1975186830265745e-05,6.175208247216865e-06,3.358165690432983e-06
16500,3.672511796479759e-06,1.7726494416868404e-05,1.2183876951203463e-05,1.8911545670401885e-05,2.6081660947646325e-05,2.1825935117011404e-05,6.170816135969465e-06,3.2697945338858232e-06
16600,3.6738553001601207e-06,1.7706303347535184e-05,1.2269258305795335e-05,1.8576367242004855e-05,2.550486245801181e-05,2.159687904433936e-05,6.217169934599963e-06,3.1480448159394512e-06
16700,3.6751879178143808e-06,1.7683662910871016e-05,1.2354657415962918e-05,1.8237627629437542e-05,2.4881864009124193e-05,2.132845934021712e-05,6.305493166644821e-06,2.99271678076328e-06
16800,3.6765096470182923e-06,1.7658529595080527e-05,1.2440479093050077e-05,1.78969400737941e-05,2.42236112513676e-05,2.105797334100267e-05,6.427943234255078e-06,2.807101001765315e-06
16900,3.677820485477217e-06,1.7630863677629153e-05,1.252716077491399e-05,1.755552071414265e-05,2.3541364212088095e-05,2.081442509801113e-05,6.577494475742704e-06,2.597547596512693e-06
17000,3.679120431026054e-06,1.7600629218496965e-05,1.2615019047910297e-05,1.7214190960841335e-05,2.284635353829168e-05,2.061567989687589e-05,6.7477410265914325e-06,2.372684435986895e-06
17100,3.6804094816291743e-06,1.7567794052757208e-05,1.2704118351474628e-05,1.687340970919906e-05,2.2149436831679886e-05,2.0468080291250975e-05,6.9327021088474964e-06,2.142413997039456e-06
17200,3.681687635380334e-06,1.7532329782976166e-05,1.2794170343268542e-05,1.6533330991462797e-05,2.146076919862226e-05,2.036809224185915e-05,7.126671182102992e-06,1.91683802709692e-06
17300,3.682954890502604e-06,1.7494211771854747e-05,1.288446943399502e-05,1.6193880608955123e-05,2.07895023160076e-05,2.0305196348028314e-05,7.32412166229e-06,1.7052543245725887e-06
17400,3.6842112453482913e-06,1.7453419135452508e-05,1.2973866789175501e-05,1.585484411955316e-05,2.0143525705904613e-05,2.0265165479069453e-05,7.519667361403049e-06,1.5153442517157132e-06
17500,3.685456698398846e-06,1.7409934737253073e-05,1.306078194168573e-05,1.5515958292267716e-05,1.952926244570068e-05,2.0233024471132326e-05,7.708072145723406e-06,1.3526299497473972e-06
17600,3.6866912482647882e-06,1.7363745183246367e-05,1.3143248347996327e-05,1.5176998677989166e-05,1.8951529201101674e-05,2.019526355262281e-05,7.88430526390285e-06,1.2202349927101502e-06
17700,3.6879148936856097e-06,1.7314840818119313e-05,1.321898698915945e-05,1.4837857099405462e-05,1.841346731593819e-05,2.014116427967811e-05,8.043641387344381e-06,1.1189393804088345e-06
17800,3.6891276335296846e-06,1.726321572256325e-05,1.3285500627567673e-05,1.449860440805889e-05,1.791654786848773e-05,2.0063317166032435e-05,8.18180431916365e-06,1.0474853815723289e-06
17900,3.6903294667941802e-06,1.72088677116244e-05,1.334018065581336e-05,1.415953556369414e-05,1.746064933851408e-05,1.995753228172519e-05,8.29514933791021e-06,1.0030680545934399e-06
18000,3.691520392604956e-06,1.715179833394437e-05,1.3380418593773817e-05,1.3821195759270178e-05,1.704420212803507e-05,1.9822375593909548e-05,8.380871889506427e-06,9.819337040680794e-07
18100,3.692700410216467e-06,1.709201287166116e-05,1.3403715096607946e-05,1.3484387790785569e-05,1.6664390000754556e-05,1.9658534246690233e-05,8.437221747508269e-06,9.800092601143927e-07
18200,3.6938695190116645e-06,1.70295203406695e-05,1.3407780653398811e-05,1.3150162057365392e-05,1.6317394927660307e-05,1.9468156848123113e-05,8.463694304799619e-06,9.934925813263107e-07
18300,3.6950277185018824e-06,1.6964333490871903e-05,1.3390623765616477e-05,1.2819791431983936e-05,1.599866920311705e-05,1.925425601747047e-05,8.461166671381406e-06,1.019344870112883e-06
18400,3.696175008326744e-06,1.6896468805990642e-05,1.3350624067682736e-05,1.2494733771354497e-05,1.5703217311241554e-05,1.9020214066309598e-05,8.431947357982256e-06,1.0556394055936295e-06
18500,3.697311388254043e-06,1.68259465024558e-05,1.3286589380451901e-05,1.217658507319751e-05,1.5425870050193186e-05,1.8769402628124708e-05,8.379715088301816e-06,1.1017345000528536e-06
18600,3.6984368581796346e-06,1.67527905268366e-05,1.3197796911143934e-05,1.186702629832393e-05,1.5161534894910426e-05,1.8504910946395367e-05,8.309334099180789e-06,1.1582529784100661e-06
18700,3.6995514181273237e-06,1.6677028551242567e-05,1.3084019634113702e-05,1.1567766718757166e-05,1.490540937449911e-05,1.8229370695778985e-05,8.226548517148901e-06,1.226866265551535e-06
18800,3.700655068248743e-06,1.659869196608878e-05,1.2945539282335285e-05,1.1280486393439999e-05,1.4653148088103133e-05,1.7944863250202345e-05,8.137574697216289e-06,1.309899029484889e-06
18900,3.701747808823238e-06,1.6517815869594853e-05,1.2783147394704262e-05,1.100678006217063e-05,1.4400978490350036e-05,1.7652895245034005e-05,8.048625183309527e-06,1.4097902128423617e-06
19000,3.702829640257742e-06,1.6434439053371735e-05,1.259813559857249e-05,1.0748104425324884e-05,1.414576527545798e-05,1.7354428611146995e-05,7.965408843530683e-06,1.5284668634314824e-06
19100,3.703900563086653e-06,1.6348603983443263e-05,1.2392275892206366e-05,1.0505730466736057e-05,1.388502758909562e-05,1.7049951544265496e-05,7.892657043769215e-06,1.6667056982448086e-06
19200,3.704960577971706e-06,1.6260356776050774e-05,1.2167791267197962e-05,1.0280702192125255e-05,1.3616916951153815e-05,1.673957721217994e-05,7.83372466992387e-06,1.8235699681361719e-06
19300,3.7060096857018435e-06,1.6169747167599605e-05,1.1927316698103043e-05,1.0073802897581546e-05,1.334016632903837e-05,1.6423157645111956e-05,7.790307619706209e-06,1.996011804892441e-06
19400,3.707047887193086e-06,1.6076828478124767e-05,1.167385041073508e-05,9.885529846124372e-06,1.3054022046736135e-05,1.6100401385307744e-05,7.762306191583127e-06,2.1787195280484453e-06
19500,3.7080751834883924e-06,1.598165756768015e-05,1.1410695458108929e-05,9.716078005128063e-06,1.2758170097878949e-05,1.5770985133875473e-05,7.747848382915522e-06,2.364264065361517e-06
19600,3.7090915757575255e-06,1.5884294785090563e-05,1.1141391969797883e-05,9.565333271382451e-06,1.2452667061276157e-05,1.543465173582152e-05,7.743470563479514e-06,2.5435602947409135e-06
19700,3.7100970652969114e-06,1.578480390854814e-05,1.0869640938581277e-05,9.432875372556409e-06,1.213788344537158e-05,1.5091289210371765e-05,7.744437363473797e-06,2.706612537402227e-06
19800,3.7110916535295036e-06,1.568325207758421e-05,1.0599220980673855e-05,9.317990375372783e-06,1.181446426568857e-05,1.474098794980652e-05,7.745169617271417e-06,2.843466100912711e-06
19900,3.712075342004626e-06,1.5579709716003378e-05,1.033390005512268e-05,9.219692447879085e-06,1.148330838946912e-05,1.4384075471448118e-05,7.739740014365463e-06,2.945247538189272e-06
20000,3.7130481323978374e-06,1.547425044542821e-05,1.0077344565769775e-05,9.136754217363975e-06,1.1145565064558052e-05,1.4021130047644337e-05,7.722391303441621e-06,3.0051534907555323e-06
20100,3.714010026510777e-06,1.5366950989169772e-05,9.833028532601871e-06,9.067744744410623e-06,1.0802643433285347e-05,1.3652976044996546e-05,7.68803148943969e-06,3.0192474251251388e-06
20200,3.71496102627101e-06,1.5257891066209874e-05,9.60414558133073e-06,9.011073811015153e-06,1.0456228974634193e-05,1.3280664821632243e-05,7.632664032716252e-06,2.9869469141063537e-06
20300,3.715901133731878e-06,1.5147153275155972e-05,9.393526372337501e-06,8.96504091558847e-06,1.0108299864425134e-05,1.2905445557289827e-05,7.553717899266214e-06,2.911128170558248e-06
20400,3.7168303510723428e-06,1.503482296810657e-05,9.203563817951624e-06,8.92788710269271e-06,9.761136220093702e-06,1.2528730464268717e-05,7.450251588471602e-06,2.797831710103029e-06
20500,3.7177486805968173e-06,1.492098811444446e-05,9.036148087657086e-06,8.89784755484171e-06,9.417316022034326e-06,1.2152058515275846e-05,7.3230161325976975e-06,2.655612843278296e-06
20600,3.718656124735019e-06,1.4805739154655224e-05,8.89261304766455e-06,8.87320276095969e-06,9.079693009985822e-06,1.1777061209716997e-05,7.1743737181204015e-06,2.4946321497674456e-06
20700,3.719552686041791e-06,1.4689168844349099e-05,8.77369548729664e-06,8.852326070759695e-06,8.751353818027236e-06,1.140543307038362e-05,7.008080275345729e-06,2.3256150130355465e-06
20800,3.7204383671969465e-06,1.4571372088743924e-05,8.679508287904246e-06,8.83372555960636e-06,8.435553790796655e-06,1.1038908601809923e-05,6.828951403822109e-06,2.1588203682369297e-06
20900,3.7213131710050927e-06,1.4452445767945603e-05,8.609528594631621e-06,8.816078369006692e-06,8.135633080323363e-06,1.0679246426267654e-05,6.642440634536548e-06,2.0031465290228695e-06
21000,3.722177100395461e-06,1.4332488553438288e-05,8.562602025104614e-06,8.798256048305205e-06,7.854916553968635e-06,1.0328220311215806e-05,6.4541665600356345e-06,1.8654704170339278e-06
21100,3.7230301584217382e-06,1.421160071627007e-05,8.536963928932861e-06,8.779339887470006e-06,7.596602594849419e-06,9.987615873445574e-06,6.269430102479385e-06,1.7502731942331144e-06
21200,3.723872348261881e-06,1.4089883927489131e-05,8.530278615772915e-06,8.75862577312632e-06,7.363646948211326e-06,9.659230945650602e-06,6.092764551080302e-06,1.6595591213888874e-06
21300,3.7247036732179477e-06,1.396744105145054e-05,8.539697213303874e-06,8.735618686073078e-06,7.158648317076382e-06,9.344876973547134e-06,5.927558605062973e-06,1.5930337878092124e-06
21400,3.725524136715909e-06,1.3844375932674013e-05,8.561934331630204e-06,8.710017548697063e-06,6.9837424428150085e-06,9.046378426986747e-06,5.775786445451416e-06,1.5484788056147498e-06
21500,3.726333742305467e-06,1.3720793176987648e-05,8.59336296208739e-06,8.681691683078952e-06,6.840510963325416e-06,8.765567104387264e-06,5.637869174260109e-06,1.5222456201931016e-06
21600,3.7271324936598745e-06,1.3596797927741218e-05,8.630126036024718e-06,8.650650614805981e-06,6.729910491280118e-06,8.50426842607972e-06,5.512679589316548e-06,1.5097910112557667e-06
21700,3.7279203945757397e-06,1.3472495637915229e-05,8.66826187295008e-06,8.617009318419833e-06,6.652226180407516e-06,8.264277373682303e-06,5.3976883948484645e-06,1.5061882994197066e-06
21800,3.72869744897284e-06,1.3347991838987258e-05,8.703839464575265e-06,8.580951221339686e-06,6.607052638424611e-06,8.047322640214265e-06,5.289236054312792e-06,1.5065668511074557e-06
21900,3.729463660893927e-06,1.3223391907446395e-05,8.733098314573595e-06,8.542691348209794e-06,6.59330349121336e-06,7.855018776855022e-06,5.182902146619959e-06,1.5064534535470415e-06
22000,3.730219034504536e-06,1.3098800829867949e-05,8.752586543475531e-06,8.502441893430897e-06,6.609249292180291e-06,7.688807583594385e-06,5.073934746056996e-06,1.5020084219306249e-06
22100,3.730963574092785e-06,1.2974322967475444e-05,8.759290329354552e-06,8.460382265176275e-06,6.652581888405096e-06,7.549891574629102e-06,4.957697130411566e-06,1.490164105148879e-06
22200,3.731697284069172e-06,1.2850061821124523e-05,8.750747614884582e-06,8.41663527007895e-06,6.7205018829631935e-06,7.439163895678047e-06,4.830088640305545e-06,1.4686825040423214e-06
22300,3.732420168966381e-06,1.2726119797643668e-05,8.725139448411233e-06,8.371250634200944e-06,6.809824549060258e-06,7.3571403887429095e-06,4.687900763516843e-06,1.436152133347185e-06
22400,3.733132233439073e-06,1.2602597978460455e-05,8.681353356152918e-06,8.324196519829132e-06,6.917098529852126e-06,7.303900387243799e-06,4.5290778833265455e-06,1.3919431943542522e-06
22500,3.7338334822636787e-06,1.2479595891428907e-05,8.619014710560435e-06,8.275359139518105e-06,7.0387309636354575e-06,7.27904309155264e-06,4.352863469084337e-06,1.3361362673978958e-06
22600,3.734523920338192e-06,1.235721128675415e-05,8.538484046377601e-06,8.224550029057042e-06,7.171112360461446e-06,7.28166587639594e-06,4.159825310650369e-06,1.2694348392668394e-06
22700,3.7352035526819585e-06,1.223553991788504e-05,8.440820507942348e-06,8.171520056839415e-06,7.3107346576681015e-06,7.310369546680786e-06,3.9517660912314415e-06,1.1930675114518424e-06
22800,3.735872384435462e-06,1.2114675328214424e-05,8.327713882404234e-06,8.115978849568117e-06,7.454296408357552e-06,7.3632934164347915e-06,3.7315366495100346e-06,1.1086826355687484e-06
22900,3.7365304208601102e-06,1.1994708644390437e-05,8.201389768939951e-06,8.057618026297496e-06,7.598789988868777e-06,7.438180281272156e-06,3.5027775106935778e-06,1.0182367544862977e-06
23000,3.7371776673380135e-06,1.1875728377001207e-05,8.06449415616241e-06,7.996136468081797e-06,7.741566996672575e-06,7.532468147417222e-06,3.269618935481148e-06,9.238784352084047e-07
23100,3.737814129371769e-06,1.1757820229350265e-05,7.919964871839984e-06,7.931265812803574e-06,7.880379564386348e-06,7.643402325447598e-06,3.0363706381760675e-06,8.278303409840181e-07
23200,3.7384398125842377e-06,1.1641066914991252e-05,7.770897932227952e-06,7.86279444864766e-06,8.01339702601143e-06,7.768158609671301e-06,2.8072297565962904e-06,7.322740144556542e-07
23300,3.739054722718318e-06,1.1525547984638546e-05,7.620416722368331e-06,7.790588471585575e-06,8.13919910485919e-06,7.903966167015395e-06,2.5860303242588382e-06,6.392431617306009e-07
23400,3.7396588656367178e-06,1.1411339663016337e-05,7.471551222254247e-06,7.71460835210378e-06,8.256748406611718e-06,8.04821782158988e-06,2.3760503733540846e-06,5.505317422399792e-07
23500,3.7402522473217346e-06,1.1298514696152276e-05,7.327133256659063e-06,7.634920399742141e-06,8.365346357598467e-06,8.198555897234986e-06,2.1798849590029462e-06,4.6762264355062584e-07
23600,3.740834873875014e-06,1.1187142209564404e-05,7.189712134996191e-06,7.55170249394436e-06,8.464577708410383e-06,8.352923759113374e-06,1.9993858547741737e-06,3.9164119196850325e-07
23700,3.74140675151732e-06,1.1077287577731665e-05,7.061493235011782e-06,7.465243939084631e-06,8.554249239240393e-06,8.509576568038165e-06,1.8356622506791556e-06,3.233354867736786e-07
23800,3.7419678865883043e-06,1.0969012305179875e-05,6.944300249278567e-06,7.3759396746734646e-06,8.634328311360293e-06,8.667049216699504e-06,1.6891320403110642e-06,2.630829579625363e-07
23900,3.7425182855462633e-06,1.0862373919456572e-05,6.839560120759172e-06,7.284279406058836e-06,8.70488641354172e-06,8.824084467608286e-06,1.559610464069013e-06,2.1092008090257436e-07
24000,3.7430579549679e-06,1.0757425876210908e-05,6.748308276636736e-06,7.190832498031782e-06,8.766051907839028e-06,8.979529349053e-06,1.4464219478741593e-06,1.6659022276877933e-07
24100,3.7435869015480835e-06,1.0654217476538336e-05,6.671210719685372e-06,7.096229680195931e-06,8.81797488646107e-06,9.132212234509457e-06,1.3485216816094648e-06,1.2960340211977356e-07
24200,3.7441051320996037e-06,1.055279379669535e-05,6.608598898338424e-06,7.001142740711686e-06,8.860805546690945e-06,9.28081612608328e-06,1.2646154098099067e-06,9.93014103942296e-08
24300,3.7446126535529306e-06,1.0453195630236867e-05,6.560513049318052e-06,6.906263431429269e-06,8.894685931680973e-06,9.423765012733863e-06,1.1932685850678583e-06,7.492221299862007e-08
24400,3.7451094729559546e-06,1.035545944257874e-05,6.526749849898826e-06,6.812282774988894e-06,8.919753433677764e-06,9.559139518025625e-06,1.1329989995273022e-06,5.565863861226338e-08
